iteration,train_time_s,query_time_s,eig_time_s
0,21.139,15.4293,
1,22.352,15.4537,
2,23.3394,15.4663,
3,24.3368,15.5339,
4,24.8205,15.5848,
5,25.7172,15.5239,
6,26.0882,15.5996,
7,27.1432,15.6316,
8,28.2264,15.6143,
9,28.9768,15.5874,
