iteration,train_time_s,query_time_s,eig_time_s
0,21.1952,4.7068,
1,22.2785,4.6787,
2,23.1076,4.6804,
3,23.9817,4.6875,
4,24.734,4.6984,
5,26.3641,4.6763,
6,26.0212,4.7122,
7,27.0901,4.6941,
8,27.9804,4.5893,
9,28.4814,4.6641,
