lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,3,1.5737892389297485,0.4000000059604645,0,,,,,
,,3,,,0,0.36666667461395264,,,,
0.0001442986898059786,0.0001442986898059786,4,,,,,,,,
,,7,1.5464434623718262,0.4000000059604645,1,,,,,
,,7,,,1,0.6000000238418579,,,,
0.0001442986898059786,0.0001442986898059786,8,,,,,,,,
,,11,1.508691430091858,0.4000000059604645,2,,,,,
,,11,,,2,0.699999988079071,,,,
0.0001442986898059786,0.0001442986898059786,12,,,,,,,,
,,15,1.4580730199813843,0.4000000059604645,3,,,,,
,,15,,,3,0.8333333134651184,,,,
1.442986898059786e-05,1.442986898059786e-05,16,,,,,,,,
,,19,1.4052300453186035,0.4000000059604645,4,,,,,
,,19,,,4,0.8333333134651184,,,,
1.442986898059786e-05,1.442986898059786e-05,20,,,,,,,,
,,23,1.3343173265457153,0.6200000047683716,5,,,,,
,,23,,,5,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,24,,,,,,,,
,,27,1.2475366592407227,0.7200000286102295,6,,,,,
,,27,,,6,0.8666666746139526,,,,
1.442986898059786e-05,1.442986898059786e-05,28,,,,,,,,
,,31,1.1521289348602295,0.7599999904632568,7,,,,,
,,31,,,7,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,32,,,,,,,,
,,35,1.0660263299942017,0.7599999904632568,8,,,,,
,,35,,,8,0.8666666746139526,,,,
1.4429868980597862e-06,1.4429868980597862e-06,36,,,,,,,,
,,39,0.9970920085906982,0.7799999713897705,9,,,,,
,,39,,,9,0.8333333134651184,,,,
1.4429868980597862e-06,1.4429868980597862e-06,40,,,,,,,,
,,43,0.9447939395904541,0.7799999713897705,10,,,,,
,,43,,,10,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,44,,,,,,,,
,,47,0.9058668613433838,0.7799999713897705,11,,,,,
,,47,,,11,0.8333333134651184,,,,
1.4429868980597863e-07,1.4429868980597863e-07,48,,,,,,,,
,,49,,,12,,0.9207655191421509,,,
,,51,0.8793027997016907,0.7799999713897705,12,,,,,
,,51,,,12,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,52,,,,,,,,
,,55,0.8601846098899841,0.7799999713897705,13,,,,,
,,55,,,13,0.8666666746139526,,,,
1.4429868980597863e-07,1.4429868980597863e-07,56,,,,,,,,
,,59,0.850636899471283,0.7799999713897705,14,,,,,
,,59,,,14,0.8333333134651184,,,,
1.4429868980597863e-07,1.4429868980597863e-07,60,,,,,,,,
,,63,0.8420603275299072,0.7799999713897705,15,,,,,
,,63,,,15,0.8666666746139526,,,,
1.4429868980597864e-08,1.4429868980597864e-08,64,,,,,,,,
,,67,0.8398524522781372,0.7799999713897705,16,,,,,
,,67,,,16,0.8666666746139526,,,,
,,68,,,17,,,0.796949565410614,0.9266666769981384,0.39592522382736206
