val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.3332839012145996,0.12319999933242798,0,5,,,,
,,0,5,0.08218181878328323,,,
2.212411642074585,0.15279999375343323,1,11,,,,
,,1,11,0.18945454061031342,,,
2.5694549083709717,0.13840000331401825,2,17,,,,
,,2,17,0.15600000321865082,,,
,,3,18,,2.2533137798309326,0.14910000562667847,0.14910000562667847
