iteration,train_time_s,query_time_s,eig_time_s
0,49.2723,7.7824,
1,46.442,7.6574,
2,52.1721,7.8918,
3,54.3363,7.5879,
4,49.7644,7.6059,
5,48.6089,7.9871,
6,49.8545,7.8029,
7,49.4425,7.9055,
8,50.6059,7.8188,
9,51.8623,8.0408,
