iteration,train_time_s,query_time_s,eig_time_s
0,21.7898,4.78,
1,22.8264,4.7331,
2,23.2925,4.7321,
3,24.3562,4.7469,
4,24.8856,4.7696,
5,25.8713,4.7105,
6,26.2147,4.7169,
7,27.1494,4.6597,
8,28.363,4.6708,
9,28.4257,4.6613,
