lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,6,1.6039127111434937,0.4464285671710968,0,,,,,
,,6,,,0,0.3400000035762787,,,,
0.0001442986898059786,0.0001442986898059786,7,,,,,,,,
,,13,1.514975666999817,0.4464285671710968,1,,,,,
,,13,,,1,0.7200000286102295,,,,
0.0001442986898059786,0.0001442986898059786,14,,,,,,,,
,,20,1.2838819026947021,0.8571428656578064,2,,,,,
,,20,,,2,0.8199999928474426,,,,
0.0001442986898059786,0.0001442986898059786,21,,,,,,,,
,,27,0.8712925314903259,0.8928571343421936,3,,,,,
,,27,,,3,0.8199999928474426,,,,
1.442986898059786e-05,1.442986898059786e-05,28,,,,,,,,
,,34,0.6356636881828308,0.8928571343421936,4,,,,,
,,34,,,4,0.8600000143051147,,,,
1.442986898059786e-05,1.442986898059786e-05,35,,,,,,,,
,,41,0.51971036195755,0.8928571343421936,5,,,,,
,,41,,,5,0.8600000143051147,,,,
1.442986898059786e-05,1.442986898059786e-05,42,,,,,,,,
,,48,0.45171666145324707,0.8928571343421936,6,,,,,
,,48,,,6,0.8399999737739563,,,,
1.442986898059786e-05,1.442986898059786e-05,49,,,,,,,,
,,49,,,7,,0.6851096153259277,,,
,,55,0.4246928095817566,0.8928571343421936,7,,,,,
,,55,,,7,0.8799999952316284,,,,
1.4429868980597862e-06,1.4429868980597862e-06,56,,,,,,,,
,,62,0.41778263449668884,0.875,8,,,,,
,,62,,,8,0.8600000143051147,,,,
1.4429868980597862e-06,1.4429868980597862e-06,63,,,,,,,,
,,69,0.41219112277030945,0.875,9,,,,,
,,69,,,9,0.8600000143051147,,,,
1.4429868980597862e-06,1.4429868980597862e-06,70,,,,,,,,
,,76,0.40518924593925476,0.8928571343421936,10,,,,,
,,76,,,10,0.8799999952316284,,,,
1.4429868980597862e-06,1.4429868980597862e-06,77,,,,,,,,
,,83,0.40723758935928345,0.8928571343421936,11,,,,,
,,83,,,11,0.8799999952316284,,,,
1.4429868980597863e-07,1.4429868980597863e-07,84,,,,,,,,
,,90,0.3986283838748932,0.875,12,,,,,
,,90,,,12,0.8199999928474426,,,,
1.4429868980597863e-07,1.4429868980597863e-07,91,,,,,,,,
,,97,0.38541752099990845,0.8928571343421936,13,,,,,
,,97,,,13,0.8600000143051147,,,,
1.4429868980597863e-07,1.4429868980597863e-07,98,,,,,,,,
,,99,,,14,,0.47897130250930786,,,
,,104,0.38722071051597595,0.8928571343421936,14,,,,,
,,104,,,14,0.8600000143051147,,,,
1.4429868980597863e-07,1.4429868980597863e-07,105,,,,,,,,
,,111,0.38340869545936584,0.8928571343421936,15,,,,,
,,111,,,15,0.8199999928474426,,,,
1.4429868980597864e-08,1.4429868980597864e-08,112,,,,,,,,
,,118,0.38514724373817444,0.8928571343421936,16,,,,,
,,118,,,16,0.8600000143051147,,,,
,,119,,,17,,,0.8605129718780518,0.898888885974884,0.37896060943603516
