iteration,train_time_s,query_time_s,eig_time_s
0,36.9178,5.4678,
1,36.7647,5.4245,
2,40.4331,5.5131,
3,46.6361,5.4222,
4,44.5766,5.5169,
5,48.2452,5.7533,
6,48.1963,5.3531,
7,45.0276,5.6469,
8,45.8738,5.5301,
9,48.6823,5.4895,
