lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,12,1.4923678636550903,0.4464285671710968,0,,,,,
,,12,,,0,0.4000000059604645,,,,
0.0001442986898059786,0.0001442986898059786,13,,,,,,,,
,,25,1.119415283203125,0.5714285969734192,1,,,,,
,,25,,,1,0.7799999713897705,,,,
0.0001442986898059786,0.0001442986898059786,26,,,,,,,,
,,38,0.4433329403400421,0.875,2,,,,,
,,38,,,2,0.7599999904632568,,,,
0.0001442986898059786,0.0001442986898059786,39,,,,,,,,
,,49,,,3,,0.8949803113937378,,,
,,51,0.39916568994522095,0.875,3,,,,,
,,51,,,3,0.8100000023841858,,,,
1.442986898059786e-05,1.442986898059786e-05,52,,,,,,,,
,,64,0.36993998289108276,0.8928571343421936,4,,,,,
,,64,,,4,0.75,,,,
1.442986898059786e-05,1.442986898059786e-05,65,,,,,,,,
,,77,0.355356901884079,0.8928571343421936,5,,,,,
,,77,,,5,0.8100000023841858,,,,
1.442986898059786e-05,1.442986898059786e-05,78,,,,,,,,
,,90,0.35100120306015015,0.8928571343421936,6,,,,,
,,90,,,6,0.8199999928474426,,,,
1.442986898059786e-05,1.442986898059786e-05,91,,,,,,,,
,,99,,,7,,0.5093569755554199,,,
,,103,0.34963324666023254,0.8928571343421936,7,,,,,
,,103,,,7,0.800000011920929,,,,
1.4429868980597862e-06,1.4429868980597862e-06,104,,,,,,,,
,,116,0.3443644940853119,0.8928571343421936,8,,,,,
,,116,,,8,0.8100000023841858,,,,
1.4429868980597862e-06,1.4429868980597862e-06,117,,,,,,,,
,,129,0.3465180993080139,0.8928571343421936,9,,,,,
,,129,,,9,0.800000011920929,,,,
1.4429868980597862e-06,1.4429868980597862e-06,130,,,,,,,,
,,142,0.35124942660331726,0.8928571343421936,10,,,,,
,,142,,,10,0.8299999833106995,,,,
1.4429868980597862e-06,1.4429868980597862e-06,143,,,,,,,,
,,149,,,11,,0.7131723165512085,,,
,,155,0.3519011437892914,0.8928571343421936,11,,,,,
,,155,,,11,0.8199999928474426,,,,
1.4429868980597863e-07,1.4429868980597863e-07,156,,,,,,,,
,,168,0.34945520758628845,0.8928571343421936,12,,,,,
,,168,,,12,0.8299999833106995,,,,
1.4429868980597863e-07,1.4429868980597863e-07,169,,,,,,,,
,,181,0.3504653871059418,0.8928571343421936,13,,,,,
,,181,,,13,0.8299999833106995,,,,
1.4429868980597863e-07,1.4429868980597863e-07,182,,,,,,,,
,,194,0.3457169532775879,0.8928571343421936,14,,,,,
,,194,,,14,0.8600000143051147,,,,
1.4429868980597863e-07,1.4429868980597863e-07,195,,,,,,,,
,,199,,,15,,0.16501376032829285,,,
,,207,0.3494327962398529,0.8928571343421936,15,,,,,
,,207,,,15,0.8299999833106995,,,,
1.4429868980597864e-08,1.4429868980597864e-08,208,,,,,,,,
,,220,0.3508448004722595,0.8928571343421936,16,,,,,
,,220,,,16,0.8299999833106995,,,,
,,221,,,17,,,0.2857602834701538,0.9324444532394409,0.3977557122707367
