lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,31,0.7640838623046875,0.8035714030265808,0,,,,,
,,31,,,0,0.7559999823570251,,,,
0.0001442986898059786,0.0001442986898059786,32,,,,,,,,
,,49,,,1,,0.2635985016822815,,,
,,63,0.39028725028038025,0.875,1,,,,,
,,63,,,1,0.9240000247955322,,,,
0.0001442986898059786,0.0001442986898059786,64,,,,,,,,
,,95,0.39047980308532715,0.8928571343421936,2,,,,,
,,95,,,2,0.9160000085830688,,,,
0.0001442986898059786,0.0001442986898059786,96,,,,,,,,
,,99,,,3,,0.07884275913238525,,,
,,127,0.3615913391113281,0.875,3,,,,,
,,127,,,3,0.9319999814033508,,,,
1.442986898059786e-05,1.442986898059786e-05,128,,,,,,,,
,,149,,,4,,0.40851062536239624,,,
,,159,0.36378732323646545,0.875,4,,,,,
,,159,,,4,0.9440000057220459,,,,
1.442986898059786e-05,1.442986898059786e-05,160,,,,,,,,
,,191,0.3343493342399597,0.8928571343421936,5,,,,,
,,191,,,5,0.9399999976158142,,,,
1.442986898059786e-05,1.442986898059786e-05,192,,,,,,,,
,,199,,,6,,0.6111392974853516,,,
,,223,0.3598284125328064,0.875,6,,,,,
,,223,,,6,0.9399999976158142,,,,
1.442986898059786e-05,1.442986898059786e-05,224,,,,,,,,
,,249,,,7,,0.10306203365325928,,,
,,255,0.3347987234592438,0.8928571343421936,7,,,,,
,,255,,,7,0.9359999895095825,,,,
1.4429868980597862e-06,1.4429868980597862e-06,256,,,,,,,,
,,287,0.3210015892982483,0.8928571343421936,8,,,,,
,,287,,,8,0.9399999976158142,,,,
1.4429868980597862e-06,1.4429868980597862e-06,288,,,,,,,,
,,299,,,9,,0.2874639630317688,,,
,,319,0.3203459680080414,0.8928571343421936,9,,,,,
,,319,,,9,0.9399999976158142,,,,
1.4429868980597862e-06,1.4429868980597862e-06,320,,,,,,,,
,,349,,,10,,0.362813800573349,,,
,,351,0.3423254191875458,0.875,10,,,,,
,,351,,,10,0.9399999976158142,,,,
1.4429868980597862e-06,1.4429868980597862e-06,352,,,,,,,,
,,383,0.31555795669555664,0.8928571343421936,11,,,,,
,,383,,,11,0.9359999895095825,,,,
1.4429868980597863e-07,1.4429868980597863e-07,384,,,,,,,,
,,399,,,12,,0.09676657617092133,,,
,,415,0.3234003186225891,0.8928571343421936,12,,,,,
,,415,,,12,0.9440000057220459,,,,
1.4429868980597863e-07,1.4429868980597863e-07,416,,,,,,,,
,,447,0.3432547152042389,0.875,13,,,,,
,,447,,,13,0.9399999976158142,,,,
1.4429868980597863e-07,1.4429868980597863e-07,448,,,,,,,,
,,449,,,14,,0.8666302561759949,,,
,,479,0.3303148150444031,0.8928571343421936,14,,,,,
,,479,,,14,0.9359999895095825,,,,
1.4429868980597863e-07,1.4429868980597863e-07,480,,,,,,,,
,,499,,,15,,0.2511584460735321,,,
,,511,0.3551945090293884,0.8571428656578064,15,,,,,
,,511,,,15,0.9319999814033508,,,,
1.4429868980597864e-08,1.4429868980597864e-08,512,,,,,,,,
,,543,0.3254666030406952,0.8928571343421936,16,,,,,
,,543,,,16,0.9319999814033508,,,,
,,544,,,17,,,0.27971404790878296,0.9259999990463257,0.3939093053340912
