iteration,train_time_s,query_time_s,eig_time_s
0,21.6617,4.7925,
1,22.9785,4.757,
2,23.5998,4.7405,
3,24.3379,4.7205,
4,24.9565,4.8017,
5,26.1286,4.6944,
6,26.5567,4.7719,
7,27.724,4.69,
8,28.7375,4.7451,
9,29.1269,4.7718,
