iteration,train_time_s,query_time_s,eig_time_s
0,55.3041,51.1992,44.9061
1,60.2135,99.2435,90.3791
2,62.3173,155.7667,146.6666
3,77.3205,177.5747,167.8621
4,80.2745,220.9538,211.3204
5,87.4578,294.3247,284.8197
6,93.1465,330.2917,320.5972
7,121.8767,360.4241,349.5129
8,106.3266,402.3206,391.4376
9,111.8222,475.4289,464.6604
