iteration,train_time_s,query_time_s,eig_time_s
0,27.9743,100.679,84.9361
1,31.6814,156.3533,140.009
2,32.4553,220.0522,203.7155
3,33.1693,273.0023,256.3964
4,33.9798,326.0897,309.3133
5,35.0558,413.9723,397.2036
6,35.6634,474.1957,456.9452
7,36.8784,532.25,515.1491
8,38.2917,594.8871,577.6516
9,38.6393,663.5067,646.1294
