iteration,train_time_s,query_time_s,eig_time_s
0,21.2049,3.4647,
1,22.3289,3.4933,
2,23.2196,3.4819,
3,23.9557,3.3916,
4,24.6574,3.4539,
5,26.48,3.4736,
6,26.28,3.4178,
7,27.15,3.4764,
8,28.1406,3.418,
9,28.6615,3.4246,
