iteration,train_time_s,query_time_s,eig_time_s
0,21.2549,4.7833,
1,22.2503,4.7155,
2,23.1903,4.784,
3,24.0066,4.7579,
4,24.8033,4.7622,
5,25.6399,4.6929,
6,26.1413,4.6817,
7,26.8194,4.7688,
8,27.898,4.7392,
9,28.4865,4.6533,
