iteration,train_time_s,query_time_s,eig_time_s
0,21.9267,94.0103,
1,23.6024,148.2722,
2,24.1813,207.7829,
3,24.9851,259.5262,
4,25.5107,311.9612,
5,26.741,391.3696,
6,26.8879,451.8668,
7,27.9498,510.7892,
8,29.4102,572.461,
9,29.6849,638.5321,
