lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,0.3473716080188751,0,,,,,,,,,,,,,,,,,,
,,62,,0,0.29091230034828186,0.8623901605606079,nan,0.921999990940094,0.3909604549407959,0.37769436836242676,,,,,,,,,,,,
,,62,,0,,,,,,,0.8122707605361938,nan,0.8600000143051147,0.3650553226470947,0.35738563537597656,,,,,,,
0.0001442986898059786,0.0001442986898059786,63,,,,,,,,,,,,,,,,,,,,
,,99,0.06033577024936676,1,,,,,,,,,,,,,,,,,,
,,125,,1,0.3596610128879547,0.7932081818580627,nan,0.9160000085830688,0.3924657702445984,0.3754129409790039,,,,,,,,,,,,
,,125,,1,,,,,,,0.8079276084899902,nan,0.9200000166893005,0.394564688205719,0.3797284662723541,,,,,,,
0.0001442986898059786,0.0001442986898059786,126,,,,,,,,,,,,,,,,,,,,
,,149,0.3574298024177551,2,,,,,,,,,,,,,,,,,,
,,188,,2,0.24061112105846405,0.8797842264175415,nan,0.9340000152587891,0.39774012565612793,0.38313478231430054,,,,,,,,,,,,
,,188,,2,,,,,,,0.849833607673645,nan,0.9200000166893005,0.394564688205719,0.37868672609329224,,,,,,,
0.0001442986898059786,0.0001442986898059786,189,,,,,,,,,,,,,,,,,,,,
,,199,0.6333511471748352,3,,,,,,,,,,,,,,,,,,
,,249,0.20594976842403412,3,,,,,,,,,,,,,,,,,,
,,251,,3,0.29191282391548157,0.8443379402160645,nan,0.9340000152587891,0.39863014221191406,0.3828086256980896,,,,,,,,,,,,
,,251,,3,,,,,,,0.8483641743659973,nan,0.9120000004768372,0.39968734979629517,0.3918982744216919,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,252,,,,,,,,,,,,,,,,,,,,
,,299,0.1331704705953598,4,,,,,,,,,,,,,,,,,,
,,314,,4,0.23850545287132263,0.9211843609809875,nan,0.9399999976158142,0.438715398311615,0.4510607123374939,,,,,,,,,,,,
,,314,,4,,,,,,,0.9071277976036072,nan,0.9240000247955322,0.4141294062137604,0.41324862837791443,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,315,,,,,,,,,,,,,,,,,,,,
,,349,0.42577019333839417,5,,,,,,,,,,,,,,,,,,
,,377,,5,0.23448272049427032,0.9215070009231567,nan,0.9399999976158142,0.438715398311615,0.4510607123374939,,,,,,,,,,,,
,,377,,5,,,,,,,0.9027853012084961,nan,0.9340000152587891,0.4539321959018707,0.4685029983520508,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,378,,,,,,,,,,,,,,,,,,,,
,,399,0.0820700079202652,6,,,,,,,,,,,,,,,,,,
