val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc,test/bacc
2.3841352462768555,0.1080000028014183,0,5,,,,,,,
,,0,5,0.06945454329252243,,,,,,
2.251990556716919,0.1120000034570694,1,11,,,,,,,
,,1,11,0.11672727018594742,,,,,,
2.3312790393829346,0.11999999731779099,2,17,,,,,,,
,,2,17,0.11054545640945435,,,,,,
3.673029899597168,0.1080000028014183,3,23,,,,,,,
,,3,23,0.14363636076450348,,,,,,
4.430311679840088,0.18000000715255737,4,29,,,,,,,
,,4,29,0.13381817936897278,,,,,,
2.9813921451568604,0.10000000149011612,5,35,,,,,,,
,,5,35,0.13381817936897278,,,,,,
2.8960893154144287,0.20800000429153442,6,41,,,,,,,
,,6,41,0.16472727060317993,,,,,,
2.27592396736145,0.18000000715255737,7,47,,,,,,,
,,7,47,0.1963636428117752,,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,,
,,8,49,,,,2.050182580947876,,,
2.347033977508545,0.2240000069141388,8,53,,,,,,,
,,8,53,0.19618181884288788,,,,,,
3.0503463745117188,0.1720000058412552,9,59,,,,,,,
,,9,59,0.20127272605895996,,,,,,
,,10,60,,,,,2.415437698364258,0.2273000031709671,0.2272999882698059
