iteration,train_time_s,query_time_s,eig_time_s
0,42.0851,5.3979,
1,39.3036,5.5454,
2,38.4058,5.5978,
3,46.662,5.4392,
4,42.8003,5.41,
5,49.0063,5.5064,
6,49.6953,5.4946,
7,49.1831,5.5831,
8,51.5854,5.614,
9,50.1814,5.4884,
