iteration,train_time_s,query_time_s,eig_time_s
0,21.4213,90.3937,84.7804
1,22.9004,148.8248,142.6675
2,24.0024,210.2201,204.153
3,24.5696,264.8296,258.864
4,25.503,549.3632,542.921
5,30.4521,857.5325,850.9172
6,31.1962,948.3067,941.6054
7,32.2772,1084.3417,1077.4189
8,33.406,1204.1972,1197.4975
9,33.6559,1349.0873,1342.3934
