iteration,train_time_s,query_time_s,eig_time_s
0,21.4437,513.4458,
1,22.5563,515.0683,
2,23.2113,517.187,
3,24.0783,518.5284,
4,25.0063,519.222,
5,25.6857,519.1991,
6,26.2461,523.8121,
7,27.2652,524.1691,
8,28.2565,522.3134,
9,28.8448,525.5452,
