iteration,train_time_s,query_time_s,eig_time_s
0,80.5142,5.4121,
1,40.5521,5.4245,
2,41.4683,5.3141,
3,45.4774,5.4101,
4,39.7965,5.4253,
5,49.6733,5.4548,
6,53.9818,5.2738,
7,51.9028,5.3454,
8,56.159,5.3679,
9,53.9307,5.3534,
