iteration,train_time_s,query_time_s,eig_time_s
0,28.0404,99.8664,84.7342
1,31.0907,158.4659,142.986
2,32.0802,220.9649,205.4034
3,32.7934,273.336,257.4813
4,33.3439,325.1931,309.3308
5,34.468,414.474,398.4365
6,34.9656,477.958,461.8811
7,36.1488,538.6708,522.5334
8,37.3386,601.7441,585.5299
9,38.0364,668.8913,652.3263
