iteration,train_time_s,query_time_s,eig_time_s
0,21.218,516.8508,
1,22.687,518.7593,
2,23.3003,519.4541,
3,24.1694,522.62,
4,24.6977,524.2835,
5,26.0162,524.2198,
6,26.2695,526.9648,
7,27.2866,527.0012,
8,28.2096,527.9542,
9,28.97,526.7388,
