iteration,train_time_s,query_time_s,eig_time_s
0,41.2875,7.9334,
1,41.7274,7.9337,
2,43.1867,8.3527,
3,52.042,8.2487,
4,118.6848,8.4459,
5,61.5329,8.2848,
6,48.6829,8.3787,
7,52.6161,8.1286,
8,55.2296,8.5739,
9,56.8356,8.1295,
