iteration,train_time_s,query_time_s,eig_time_s
0,27.8394,99.3639,84.1222
1,31.0369,153.9231,138.4128
2,31.9577,211.9767,196.2241
3,33.106,266.0497,250.1287
4,33.7297,319.6155,303.5308
5,34.8184,402.3707,386.1457
6,35.3294,464.7843,448.2378
7,36.6257,524.5789,508.1404
8,37.8408,588.5333,571.5211
9,38.3354,659.8417,643.1153
