iteration,train_time_s,query_time_s,eig_time_s
0,27.7562,99.1233,83.8829
1,30.7585,154.5559,139.151
2,31.6584,215.905,200.2194
3,32.7588,270.3252,254.2946
4,33.7568,324.7029,308.6178
5,34.4572,402.5109,386.2382
6,35.0288,466.6931,450.413
7,36.2537,526.2466,509.7937
8,37.5194,593.4981,576.851
9,38.0027,660.9667,644.0769
