iteration,train_time_s,query_time_s,eig_time_s
0,232.7004,2128.0345,
1,230.02,2132.7744,
2,230.7583,2118.6931,
3,231.1208,2107.9014,
4,230.9151,2109.5083,
5,230.8307,2086.6332,
6,231.5461,2091.7495,
7,231.698,2059.7149,
8,230.7095,2063.6139,
9,231.8606,2074.076,
