val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.3126680850982666,0.10080000013113022,0,5,,,,
,,0,5,0.1021818146109581,,,
2.306478500366211,0.14800000190734863,1,11,,,,
,,1,11,0.1327272653579712,,,
2.426605701446533,0.14720000326633453,2,17,,,,
,,2,17,0.17363636195659637,,,
,,3,18,,2.3719584941864014,0.14300000667572021,0.14300000667572021
