iteration,train_time_s,query_time_s,eig_time_s
0,48.5377,9.6241,
1,55.2741,9.8656,
2,47.2935,10.3353,
3,47.2799,10.1468,
4,49.665,10.026,
5,48.2532,10.0304,
6,49.7419,10.0678,
7,48.0165,10.2463,
8,47.4969,10.1252,
9,49.7178,9.9441,
