lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,11,1.5063287019729614,0.4000000059604645,0,,,,,
,,11,,,0,0.5666666626930237,,,,
0.0001442986898059786,0.0001442986898059786,12,,,,,,,,
,,23,1.235739827156067,0.699999988079071,1,,,,,
,,23,,,1,0.800000011920929,,,,
0.0001442986898059786,0.0001442986898059786,24,,,,,,,,
,,35,0.7487631440162659,0.800000011920929,2,,,,,
,,35,,,2,0.8333333134651184,,,,
0.0001442986898059786,0.0001442986898059786,36,,,,,,,,
,,47,0.612573504447937,0.800000011920929,3,,,,,
,,47,,,3,0.855555534362793,,,,
1.442986898059786e-05,1.442986898059786e-05,48,,,,,,,,
,,49,,,4,,0.31981348991394043,,,
,,59,0.5779234766960144,0.800000011920929,4,,,,,
,,59,,,4,0.8888888955116272,,,,
1.442986898059786e-05,1.442986898059786e-05,60,,,,,,,,
,,71,0.5756239891052246,0.800000011920929,5,,,,,
,,71,,,5,0.8888888955116272,,,,
1.442986898059786e-05,1.442986898059786e-05,72,,,,,,,,
,,83,0.5716092586517334,0.800000011920929,6,,,,,
,,83,,,6,0.8666666746139526,,,,
1.442986898059786e-05,1.442986898059786e-05,84,,,,,,,,
,,95,0.571363091468811,0.800000011920929,7,,,,,
,,95,,,7,0.8666666746139526,,,,
1.4429868980597862e-06,1.4429868980597862e-06,96,,,,,,,,
,,99,,,8,,0.783218264579773,,,
,,107,0.5720443725585938,0.800000011920929,8,,,,,
,,107,,,8,0.8888888955116272,,,,
1.4429868980597862e-06,1.4429868980597862e-06,108,,,,,,,,
,,119,0.5745646953582764,0.800000011920929,9,,,,,
,,119,,,9,0.8666666746139526,,,,
1.4429868980597862e-06,1.4429868980597862e-06,120,,,,,,,,
,,131,0.5717062950134277,0.800000011920929,10,,,,,
,,131,,,10,0.8888888955116272,,,,
1.4429868980597862e-06,1.4429868980597862e-06,132,,,,,,,,
,,143,0.5708929300308228,0.800000011920929,11,,,,,
,,143,,,11,0.8888888955116272,,,,
1.4429868980597863e-07,1.4429868980597863e-07,144,,,,,,,,
,,149,,,12,,0.2182777374982834,,,
,,155,0.5712620615959167,0.800000011920929,12,,,,,
,,155,,,12,0.8888888955116272,,,,
1.4429868980597863e-07,1.4429868980597863e-07,156,,,,,,,,
,,167,0.5697128176689148,0.800000011920929,13,,,,,
,,167,,,13,0.8777777552604675,,,,
1.4429868980597863e-07,1.4429868980597863e-07,168,,,,,,,,
,,179,0.5729915499687195,0.800000011920929,14,,,,,
,,179,,,14,0.8888888955116272,,,,
1.4429868980597863e-07,1.4429868980597863e-07,180,,,,,,,,
,,191,0.5731102824211121,0.800000011920929,15,,,,,
,,191,,,15,0.8888888955116272,,,,
1.4429868980597864e-08,1.4429868980597864e-08,192,,,,,,,,
,,199,,,16,,0.5934663414955139,,,
,,203,0.5705938935279846,0.800000011920929,16,,,,,
,,203,,,16,0.8777777552604675,,,,
,,204,,,17,,,0.43350550532341003,0.9306666851043701,0.39665013551712036
