iteration,train_time_s,query_time_s,eig_time_s
0,29.0282,74.2394,
1,65.7235,106.5081,
2,70.1069,140.115,
3,81.8971,185.8757,
4,91.4528,207.3045,
5,103.1916,268.6855,
6,103.776,338.6319,
7,107.3632,360.5542,
8,98.487,411.165,
9,92.9341,476.4686,
