val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.2872254848480225,0.1128000020980835,0,5,,,,
,,0,5,0.10127272456884384,,,
2.3437418937683105,0.13760000467300415,1,11,,,,
,,1,11,0.09745454788208008,,,
2.4974162578582764,0.15760000050067902,2,17,,,,
,,2,17,0.13036364316940308,,,
,,3,18,,2.3593268394470215,0.16110000014305115,0.16110000014305115
