iteration,train_time_s,query_time_s,eig_time_s
0,21.5994,4.7717,
1,23.0458,4.7863,
2,23.5449,4.762,
3,24.4521,4.7532,
4,25.5805,4.8023,
5,26.0242,4.7209,
6,26.3529,4.7087,
7,27.2697,4.7494,
8,28.5282,4.7134,
9,28.7394,4.7539,
