iteration,train_time_s,query_time_s,eig_time_s
0,225.3533,10.2025,
1,225.1372,10.5779,
2,227.9548,10.6689,
3,227.3587,10.8995,
4,226.6671,10.849,
5,228.0988,10.8144,
6,227.6794,10.8694,
7,228.593,10.813,
8,228.2279,10.8194,
9,227.3587,10.9182,
