lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,6,1.5992176532745361,0.05999999865889549,0,,,,,
,,6,,,0,0.36000001430511475,,,,
0.0001442986898059786,0.0001442986898059786,7,,,,,,,,
,,13,1.5291286706924438,0.4000000059604645,1,,,,,
,,13,,,1,0.7599999904632568,,,,
0.0001442986898059786,0.0001442986898059786,14,,,,,,,,
,,20,1.3867340087890625,0.4000000059604645,2,,,,,
,,20,,,2,0.8799999952316284,,,,
0.0001442986898059786,0.0001442986898059786,21,,,,,,,,
,,27,1.1623611450195312,0.6600000262260437,3,,,,,
,,27,,,3,0.9200000166893005,,,,
1.442986898059786e-05,1.442986898059786e-05,28,,,,,,,,
,,34,0.9752210974693298,0.7599999904632568,4,,,,,
,,34,,,4,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,35,,,,,,,,
,,41,0.8455833196640015,0.7799999713897705,5,,,,,
,,41,,,5,0.8799999952316284,,,,
1.442986898059786e-05,1.442986898059786e-05,42,,,,,,,,
,,48,0.8006423711776733,0.7799999713897705,6,,,,,
,,48,,,6,0.9200000166893005,,,,
1.442986898059786e-05,1.442986898059786e-05,49,,,,,,,,
,,49,,,7,,0.2475561946630478,,,
,,55,0.7879047989845276,0.7799999713897705,7,,,,,
,,55,,,7,0.9200000166893005,,,,
1.4429868980597862e-06,1.4429868980597862e-06,56,,,,,,,,
,,62,0.7745374441146851,0.7799999713897705,8,,,,,
,,62,,,8,0.9200000166893005,,,,
1.4429868980597862e-06,1.4429868980597862e-06,63,,,,,,,,
,,69,0.7607247233390808,0.7799999713897705,9,,,,,
,,69,,,9,0.8799999952316284,,,,
1.4429868980597862e-06,1.4429868980597862e-06,70,,,,,,,,
,,76,0.7634764909744263,0.7799999713897705,10,,,,,
,,76,,,10,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,77,,,,,,,,
,,83,0.7702581882476807,0.7799999713897705,11,,,,,
,,83,,,11,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,84,,,,,,,,
,,90,0.7788031697273254,0.7799999713897705,12,,,,,
,,90,,,12,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,91,,,,,,,,
,,97,0.7561538815498352,0.7799999713897705,13,,,,,
,,97,,,13,0.8799999952316284,,,,
1.4429868980597863e-07,1.4429868980597863e-07,98,,,,,,,,
,,99,,,14,,0.2805359959602356,,,
,,104,0.7620354294776917,0.7799999713897705,14,,,,,
,,104,,,14,0.9200000166893005,,,,
1.4429868980597863e-07,1.4429868980597863e-07,105,,,,,,,,
,,111,0.764779806137085,0.7799999713897705,15,,,,,
,,111,,,15,0.9200000166893005,,,,
1.4429868980597864e-08,1.4429868980597864e-08,112,,,,,,,,
,,118,0.7532612681388855,0.7799999713897705,16,,,,,
,,118,,,16,0.8999999761581421,,,,
,,119,,,17,,,0.5350763201713562,0.9326666593551636,0.39808011054992676
