iteration,train_time_s,query_time_s,eig_time_s
0,60.3332,246.2706,236.7073
1,62.7302,304.1314,294.4041
2,63.7512,323.5869,315.2708
3,37.6634,456.2564,448.8605
4,63.6651,608.9485,599.3925
5,63.1474,760.7433,751.9677
6,56.6198,918.9632,911.8526
7,31.4799,1045.1942,1036.6944
8,72.1088,1167.5011,1158.484
9,75.7747,1310.3519,1301.3646
