iteration,train_time_s,query_time_s,eig_time_s
0,28.1198,99.8887,84.6227
1,31.139,155.4617,139.8186
2,32.0362,219.2585,203.2482
3,33.0585,274.6763,258.5361
4,33.5824,325.701,309.6495
5,34.8344,415.2537,398.9434
6,35.4654,474.8647,458.3508
7,36.5038,534.1188,517.5367
8,37.3077,596.3766,579.9514
9,38.2556,665.2626,648.6973
