iteration,train_time_s,query_time_s,eig_time_s
0,226.0565,3.8273,
1,225.6841,3.9689,
2,227.8767,3.929,
3,225.4875,3.9538,
4,225.6012,4.0094,
5,226.3523,3.9546,
6,226.6776,3.9916,
7,226.5334,3.7491,
8,226.5565,3.8571,
9,227.7733,3.9637,
