val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc,test/bacc
2.321974992752075,0.11919999867677689,0,5,,,,,,,
,,0,5,0.0894545465707779,,,,,,
2.293657064437866,0.12479999661445618,1,11,,,,,,,
,,1,11,0.0981818214058876,,,,,,
2.3494269847869873,0.10320000350475311,2,17,,,,,,,
,,2,17,0.10745454579591751,,,,,,
2.4936084747314453,0.15919999778270721,3,23,,,,,,,
,,3,23,0.11981818079948425,,,,,,
3.5286450386047363,0.15600000321865082,4,29,,,,,,,
,,4,29,0.11327272653579712,,,,,,
3.826629400253296,0.17679999768733978,5,35,,,,,,,
,,5,35,0.10999999940395355,,,,,,
2.195222854614258,0.18639999628067017,6,41,,,,,,,
,,6,41,0.12890909612178802,,,,,,
3.949270009994507,0.18000000715255737,7,47,,,,,,,
,,7,47,0.16709090769290924,,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,,
,,8,49,,,,2.3655693531036377,,,
2.14760422706604,0.18559999763965607,8,53,,,,,,,
,,8,53,0.13672727346420288,,,,,,
2.5240321159362793,0.2287999987602234,9,59,,,,,,,
,,9,59,0.14309090375900269,,,,,,
2.720172882080078,0.2240000069141388,10,65,,,,,,,
,,10,65,0.14945454895496368,,,,,,
14.7682466506958,0.18639999628067017,11,71,,,,,,,
,,11,71,0.16018182039260864,,,,,,
2.073225975036621,0.20399999618530273,12,77,,,,,,,
,,12,77,0.16290909051895142,,,,,,
2.148123264312744,0.25519999861717224,13,83,,,,,,,
,,13,83,0.1472727209329605,,,,,,
2.058189868927002,0.25760000944137573,14,89,,,,,,,
,,14,89,0.20236364006996155,,,,,,
7.694879531860352,0.1712000072002411,15,95,,,,,,,
,,15,95,0.15199999511241913,,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,,
,,16,99,,,,2.300340175628662,,,
1.9801524877548218,0.21199999749660492,16,101,,,,,,,
,,16,101,0.14218181371688843,,,,,,
2.0296363830566406,0.2879999876022339,17,107,,,,,,,
,,17,107,0.1830909103155136,,,,,,
