iteration,train_time_s,query_time_s,eig_time_s
0,37.5025,72.7293,63.9418
1,61.0295,123.6987,114.122
2,70.3257,179.3653,170.1877
3,69.4413,191.8994,183.1643
4,75.2716,233.81,224.973
5,74.8773,318.738,309.6444
6,65.1585,361.6311,352.8414
7,69.6025,391.6419,382.8759
8,79.3953,434.487,425.5763
9,88.5076,497.3953,488.5328
