iteration,train_time_s,query_time_s,eig_time_s
0,21.2527,6.7244,
1,22.4432,6.7781,
2,23.1828,6.8231,
3,24.0729,6.7762,
4,24.7038,6.8254,
5,25.7264,6.7879,
6,26.1833,6.7738,
7,27.1437,6.73,
8,28.2544,6.7479,
9,28.8061,6.835,
