val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.352477550506592,0.06419999897480011,0,5,,,,
,,0,5,0.11218181997537613,,,
2.3464856147766113,0.147599995136261,1,11,,,,
,,1,11,0.09309090673923492,,,
3.6256699562072754,0.121799997985363,2,17,,,,
,,2,17,0.11872727423906326,,,
,,3,18,,2.353780508041382,0.15369999408721924,0.15369999408721924
