val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.314093828201294,0.12800000607967377,0,5,,,,
,,0,5,0.10345454514026642,,,
2.282371759414673,0.11599999666213989,1,11,,,,
,,1,11,0.11963636428117752,,,
2.365156650543213,0.14000000059604645,2,17,,,,
,,2,17,0.15490908920764923,,,
,,3,18,,2.362637996673584,0.15919999778270721,0.1592000126838684
