lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,18,1.342185139656067,0.5892857313156128,0,,,,,
,,18,,,0,0.4266666769981384,,,,
0.0001442986898059786,0.0001442986898059786,19,,,,,,,,
,,37,0.6038458943367004,0.875,1,,,,,
,,37,,,1,0.8333333134651184,,,,
0.0001442986898059786,0.0001442986898059786,38,,,,,,,,
,,49,,,2,,0.29193150997161865,,,
,,56,0.5176776647567749,0.875,2,,,,,
,,56,,,2,0.9133333563804626,,,,
0.0001442986898059786,0.0001442986898059786,57,,,,,,,,
,,75,0.4940428137779236,0.875,3,,,,,
,,75,,,3,0.9066666960716248,,,,
1.442986898059786e-05,1.442986898059786e-05,76,,,,,,,,
,,94,0.46538597345352173,0.875,4,,,,,
,,94,,,4,0.9266666769981384,,,,
1.442986898059786e-05,1.442986898059786e-05,95,,,,,,,,
,,99,,,5,,0.10471457988023758,,,
,,113,0.4535178542137146,0.875,5,,,,,
,,113,,,5,0.9066666960716248,,,,
1.442986898059786e-05,1.442986898059786e-05,114,,,,,,,,
,,132,0.44996050000190735,0.875,6,,,,,
,,132,,,6,0.9333333373069763,,,,
1.442986898059786e-05,1.442986898059786e-05,133,,,,,,,,
,,149,,,7,,0.07289736717939377,,,
,,151,0.4745200574398041,0.875,7,,,,,
,,151,,,7,0.9200000166893005,,,,
1.4429868980597862e-06,1.4429868980597862e-06,152,,,,,,,,
,,170,0.4584813117980957,0.875,8,,,,,
,,170,,,8,0.9266666769981384,,,,
1.4429868980597862e-06,1.4429868980597862e-06,171,,,,,,,,
,,189,0.4630966782569885,0.875,9,,,,,
,,189,,,9,0.9200000166893005,,,,
1.4429868980597862e-06,1.4429868980597862e-06,190,,,,,,,,
,,199,,,10,,0.7421354055404663,,,
,,208,0.4594239890575409,0.875,10,,,,,
,,208,,,10,0.9266666769981384,,,,
1.4429868980597862e-06,1.4429868980597862e-06,209,,,,,,,,
,,227,0.46224600076675415,0.875,11,,,,,
,,227,,,11,0.9200000166893005,,,,
1.4429868980597863e-07,1.4429868980597863e-07,228,,,,,,,,
,,246,0.4411247670650482,0.875,12,,,,,
,,246,,,12,0.9200000166893005,,,,
1.4429868980597863e-07,1.4429868980597863e-07,247,,,,,,,,
,,249,,,13,,0.9217360019683838,,,
,,265,0.45027002692222595,0.875,13,,,,,
,,265,,,13,0.9266666769981384,,,,
1.4429868980597863e-07,1.4429868980597863e-07,266,,,,,,,,
,,284,0.44781509041786194,0.875,14,,,,,
,,284,,,14,0.9200000166893005,,,,
1.4429868980597863e-07,1.4429868980597863e-07,285,,,,,,,,
,,299,,,15,,0.10389554500579834,,,
,,303,0.44118934869766235,0.875,15,,,,,
,,303,,,15,0.9133333563804626,,,,
1.4429868980597864e-08,1.4429868980597864e-08,304,,,,,,,,
,,322,0.44511571526527405,0.875,16,,,,,
,,322,,,16,0.9333333373069763,,,,
,,323,,,17,,,0.45085686445236206,0.9259999990463257,0.39559754729270935
