iteration,train_time_s,query_time_s,eig_time_s
0,21.8671,3.4047,
1,22.5132,3.458,
2,23.3223,3.4208,
3,25.3253,3.4136,
4,24.5576,3.475,
5,25.5711,3.444,
6,26.2581,3.4179,
7,26.9612,3.4277,
8,28.0136,3.4557,
9,28.6867,3.3961,
