lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,31,0.6279959082603455,0.8338543772697449,nan,0.9160000085830688,0.38935065269470215,0.37628182768821716,0,,,,,,,,,,,,,
,,31,,,,,,,0,0.6681980490684509,0.4264313578605652,0.7559999823570251,nan,0.34943142533302307,,,,,,,,
0.0001442986898059786,0.0001442986898059786,32,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,1,,,,,,1.0616817474365234,,,,,,,
,,63,0.3250301480293274,0.7303382158279419,nan,0.9259999990463257,0.39544540643692017,0.3790336549282074,1,,,,,,,,,,,,,
,,63,,,,,,,1,0.681820809841156,nan,0.9319999814033508,nan,nan,,,,,,,,
0.0001442986898059786,0.0001442986898059786,64,,,,,,,,,,,,,,,,,,,,
,,95,0.3274107277393341,0.7188211679458618,nan,0.9259999990463257,0.39589041471481323,0.3789980411529541,2,,,,,,,,,,,,,
,,95,,,,,,,2,0.6879920959472656,nan,0.9240000247955322,nan,nan,,,,,,,,
0.0001442986898059786,0.0001442986898059786,96,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,3,,,,,,0.4417051672935486,,,,,,,
,,127,0.24785961210727692,0.8682815432548523,nan,0.9340000152587891,0.3981851041316986,0.3825896382331848,3,,,,,,,,,,,,,
,,127,,,,,,,3,0.703315794467926,nan,0.9520000219345093,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,128,,,,,,,,,,,,,,,,,,,,
,,149,,,,,,,4,,,,,,0.04238998889923096,,,,,,,
,,159,0.23968011140823364,0.9115894436836243,nan,0.9319999814033508,0.406451553106308,0.4015696942806244,4,,,,,,,,,,,,,
,,159,,,,,,,4,0.7096862196922302,nan,0.9440000057220459,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,160,,,,,,,,,,,,,,,,,,,,
,,191,0.2432337999343872,0.8864383101463318,nan,0.9319999814033508,0.3970552086830139,0.3816862106323242,5,,,,,,,,,,,,,
,,191,,,,,,,5,0.7156017422676086,nan,0.9520000219345093,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,192,,,,,,,,,,,,,,,,,,,,
,,199,,,,,,,6,,,,,,0.06129873916506767,,,,,,,
,,223,0.24375689029693604,0.8969402313232422,nan,0.9340000152587891,0.40758150815963745,0.40231961011886597,6,,,,,,,,,,,,,
,,223,,,,,,,6,0.7051092982292175,nan,0.9359999895095825,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,224,,,,,,,,,,,,,,,,,,,,
,,249,,,,,,,7,,,,,,0.2727698087692261,,,,,,,
