iteration,train_time_s,query_time_s,eig_time_s
0,44.7694,5.1126,
1,45.5974,5.1224,
2,46.6652,5.1136,
3,39.2101,5.0014,
4,45.7713,5.1523,
5,61.8499,5.1884,
6,45.5531,5.0882,
7,45.6353,5.1022,
8,46.8411,5.1022,
9,52.4318,5.1889,
