iteration,train_time_s,query_time_s,eig_time_s
0,27.6528,100.4391,84.9417
1,30.7716,154.875,139.1431
2,31.5298,214.393,198.3536
3,32.9784,260.1561,244.0854
4,33.3729,315.795,299.406
5,34.5867,395.4366,378.6748
6,35.1849,455.6764,438.9946
7,36.2904,519.8193,502.952
8,37.6229,590.0362,572.8742
9,37.6112,655.7692,639.3014
