lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,12,1.5373541116714478,0.32786884903907776,0,,,,,
,,12,,,0,0.6200000047683716,,,,
0.0001442986898059786,0.0001442986898059786,13,,,,,,,,
,,25,1.0889724493026733,0.7540983557701111,1,,,,,
,,25,,,1,0.8700000047683716,,,,
0.0001442986898059786,0.0001442986898059786,26,,,,,,,,
,,38,0.6496231555938721,0.8032786846160889,2,,,,,
,,38,,,2,0.8700000047683716,,,,
0.0001442986898059786,0.0001442986898059786,39,,,,,,,,
,,49,,,3,,0.5899454355239868,,,
,,51,0.5308921933174133,0.8196721076965332,3,,,,,
,,51,,,3,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,52,,,,,,,,
,,64,0.528750479221344,0.8360655903816223,4,,,,,
,,64,,,4,0.8700000047683716,,,,
1.442986898059786e-05,1.442986898059786e-05,65,,,,,,,,
,,77,0.5092501044273376,0.8360655903816223,5,,,,,
,,77,,,5,0.9100000262260437,,,,
1.442986898059786e-05,1.442986898059786e-05,78,,,,,,,,
,,90,0.5127460360527039,0.8360655903816223,6,,,,,
,,90,,,6,0.9100000262260437,,,,
1.442986898059786e-05,1.442986898059786e-05,91,,,,,,,,
,,99,,,7,,0.06925293803215027,,,
,,103,0.5063117742538452,0.8360655903816223,7,,,,,
,,103,,,7,0.9100000262260437,,,,
1.4429868980597862e-06,1.4429868980597862e-06,104,,,,,,,,
,,116,0.5009506344795227,0.8524590134620667,8,,,,,
,,116,,,8,0.9300000071525574,,,,
1.4429868980597862e-06,1.4429868980597862e-06,117,,,,,,,,
,,129,0.496431440114975,0.8524590134620667,9,,,,,
,,129,,,9,0.8799999952316284,,,,
1.4429868980597862e-06,1.4429868980597862e-06,130,,,,,,,,
,,142,0.49894604086875916,0.8360655903816223,10,,,,,
,,142,,,10,0.9300000071525574,,,,
1.4429868980597862e-06,1.4429868980597862e-06,143,,,,,,,,
,,149,,,11,,0.6563397645950317,,,
,,155,0.49627935886383057,0.8524590134620667,11,,,,,
,,155,,,11,0.9200000166893005,,,,
1.4429868980597863e-07,1.4429868980597863e-07,156,,,,,,,,
,,168,0.4957679510116577,0.8524590134620667,12,,,,,
,,168,,,12,0.9200000166893005,,,,
1.4429868980597863e-07,1.4429868980597863e-07,169,,,,,,,,
,,181,0.49564144015312195,0.8524590134620667,13,,,,,
,,181,,,13,0.9100000262260437,,,,
1.4429868980597863e-07,1.4429868980597863e-07,182,,,,,,,,
,,194,0.49529391527175903,0.8524590134620667,14,,,,,
,,194,,,14,0.9100000262260437,,,,
1.4429868980597863e-07,1.4429868980597863e-07,195,,,,,,,,
,,199,,,15,,0.3165009617805481,,,
,,207,0.4928697943687439,0.8524590134620667,15,,,,,
,,207,,,15,0.9300000071525574,,,,
1.4429868980597864e-08,1.4429868980597864e-08,208,,,,,,,,
,,220,0.4968545138835907,0.8524590134620667,16,,,,,
,,220,,,16,0.8700000047683716,,,,
,,221,,,17,,,0.28518450260162354,0.9313333630561829,0.4237229526042938
