iteration,train_time_s,query_time_s,eig_time_s
0,51.7489,55.4958,
1,70.0917,99.5724,
2,56.6583,142.9648,
3,65.281,169.7962,
4,76.0443,217.7358,
5,74.9747,269.7971,
6,83.3963,314.766,
7,87.4463,358.0731,
8,86.848,403.764,
9,82.2536,443.2885,
