lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,8,1.5716089010238647,0.4098360538482666,0,,,,,
,,8,,,0,0.5142857432365417,,,,
0.0001442986898059786,0.0001442986898059786,9,,,,,,,,
,,17,1.3843541145324707,0.5245901346206665,1,,,,,
,,17,,,1,0.7857142686843872,,,,
0.0001442986898059786,0.0001442986898059786,18,,,,,,,,
,,26,1.0206743478775024,0.7868852615356445,2,,,,,
,,26,,,2,0.8571428656578064,,,,
0.0001442986898059786,0.0001442986898059786,27,,,,,,,,
,,35,0.6545404195785522,0.8196721076965332,3,,,,,
,,35,,,3,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,36,,,,,,,,
,,44,0.6085058450698853,0.8196721076965332,4,,,,,
,,44,,,4,0.8857142925262451,,,,
1.442986898059786e-05,1.442986898059786e-05,45,,,,,,,,
,,49,,,5,,0.9909720420837402,,,
,,53,0.5875000357627869,0.8196721076965332,5,,,,,
,,53,,,5,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,54,,,,,,,,
,,62,0.5760291218757629,0.8196721076965332,6,,,,,
,,62,,,6,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,63,,,,,,,,
,,71,0.5636181831359863,0.8196721076965332,7,,,,,
,,71,,,7,0.8857142925262451,,,,
1.4429868980597862e-06,1.4429868980597862e-06,72,,,,,,,,
,,80,0.5624735951423645,0.8196721076965332,8,,,,,
,,80,,,8,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,81,,,,,,,,
,,89,0.5586499571800232,0.8196721076965332,9,,,,,
,,89,,,9,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,90,,,,,,,,
,,98,0.5604568123817444,0.8196721076965332,10,,,,,
,,98,,,10,0.9285714030265808,,,,
1.4429868980597862e-06,1.4429868980597862e-06,99,,,,,,,,
,,99,,,11,,0.4257665276527405,,,
,,107,0.5644708275794983,0.8196721076965332,11,,,,,
,,107,,,11,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,108,,,,,,,,
,,116,0.56538987159729,0.8196721076965332,12,,,,,
,,116,,,12,0.8857142925262451,,,,
1.4429868980597863e-07,1.4429868980597863e-07,117,,,,,,,,
,,125,0.5650570392608643,0.8196721076965332,13,,,,,
,,125,,,13,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,126,,,,,,,,
,,134,0.5642626285552979,0.8196721076965332,14,,,,,
,,134,,,14,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,135,,,,,,,,
,,143,0.5669335126876831,0.8196721076965332,15,,,,,
,,143,,,15,0.8999999761581421,,,,
1.4429868980597864e-08,1.4429868980597864e-08,144,,,,,,,,
,,149,,,16,,0.6513493657112122,,,
,,152,0.5682216882705688,0.8196721076965332,16,,,,,
,,152,,,16,0.8999999761581421,,,,
,,153,,,17,,,0.4304512143135071,0.9268888831138611,0.39446210861206055
