iteration,train_time_s,query_time_s,eig_time_s
0,225.471,63.0291,58.1269
1,225.5655,110.8275,105.5024
2,225.5771,167.3864,161.9553
3,225.4604,219.7309,214.232
4,226.9196,297.8676,292.26
5,226.7324,361.4136,355.8239
6,226.4772,428.3902,422.9154
7,225.9722,502.6881,497.0792
8,226.4307,662.3764,656.8547
9,226.4523,769.7703,764.197
