val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.3343489170074463,0.14319999516010284,0,5,,,,
,,0,5,0.08709090948104858,,,
2.4976327419281006,0.15760000050067902,1,11,,,,
,,1,11,0.16927272081375122,,,
3.8818891048431396,0.13199999928474426,2,17,,,,
,,2,17,0.20472727715969086,,,
,,3,18,,2.606027841567993,0.15719999372959137,0.15720000863075256
