iteration,train_time_s,query_time_s,eig_time_s
0,21.2523,4.7294,
1,22.1513,4.763,
2,23.1416,4.6994,
3,24.1606,4.7143,
4,24.8236,4.7299,
5,25.47,4.6018,
6,25.8494,4.6314,
7,27.078,4.7458,
8,28.1187,4.6545,
9,28.6394,4.6795,
