iteration,train_time_s,query_time_s,eig_time_s
0,50.4717,182.5113,169.1779
1,47.964,335.5512,322.8108
2,45.55,337.1546,323.9892
3,44.5938,470.135,457.4571
4,49.4174,475.9895,463.7125
5,44.9267,618.5511,605.6577
6,45.2339,636.0145,623.1156
7,46.8833,655.7961,642.5435
8,47.1991,808.0788,794.6279
9,45.1824,843.7222,830.3513
