iteration,train_time_s,query_time_s,eig_time_s
0,38.2943,6.3499,
1,42.4416,6.168,
2,43.7418,6.517,
3,42.0591,6.2307,
4,46.9287,6.4284,
5,48.6605,6.579,
6,49.4163,6.5816,
7,45.6262,6.438,
8,46.1789,6.3545,
9,52.2723,6.2795,
