iteration,train_time_s,query_time_s,eig_time_s
0,60.3729,245.4473,235.7817
1,47.1114,197.6669,191.0619
2,46.4874,362.1981,355.2284
3,27.3422,486.2845,477.9788
4,61.2742,596.6593,587.7549
5,63.41,754.012,745.2159
6,66.5924,895.2323,886.3718
7,69.3576,997.8992,988.8496
8,72.1833,1099.6671,1090.6256
9,76.8354,1264.8144,1255.5159
