val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc,test/bacc
2.2705838680267334,0.09600000083446503,0,5,,,,,,,
,,0,5,0.09018182009458542,,,,,,
2.258608102798462,0.1120000034570694,1,11,,,,,,,
,,1,11,0.12963636219501495,,,,,,
2.1235437393188477,0.21199999749660492,2,17,,,,,,,
,,2,17,0.18945454061031342,,,,,,
2.7718567848205566,0.1679999977350235,3,23,,,,,,,
,,3,23,0.26290908455848694,,,,,,
3.1826300621032715,0.15199999511241913,4,29,,,,,,,
,,4,29,0.30218181014060974,,,,,,
3.8485610485076904,0.24799999594688416,5,35,,,,,,,
,,5,35,0.3394545316696167,,,,,,
7.597167015075684,0.19599999487400055,6,41,,,,,,,
,,6,41,0.3612727224826813,,,,,,
3.319765329360962,0.19599999487400055,7,47,,,,,,,
,,7,47,0.3850909173488617,,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,,
,,8,49,,,,1.5714870691299438,,,
3.2087268829345703,0.2800000011920929,8,53,,,,,,,
,,8,53,0.43381819128990173,,,,,,
3.975337266921997,0.30000001192092896,9,59,,,,,,,
,,9,59,0.4583636224269867,,,,,,
3.0575265884399414,0.2240000069141388,10,65,,,,,,,
,,10,65,0.4816363751888275,,,,,,
2.697068214416504,0.2840000092983246,11,71,,,,,,,
,,11,71,0.4641818106174469,,,,,,
2.4072463512420654,0.2639999985694885,12,77,,,,,,,
,,12,77,0.5185454487800598,,,,,,
4.230177402496338,0.30399999022483826,13,83,,,,,,,
,,13,83,0.5263636112213135,,,,,,
3.0804972648620605,0.2680000066757202,14,89,,,,,,,
,,14,89,0.5545454621315002,,,,,,
3.542696237564087,0.2280000001192093,15,95,,,,,,,
,,15,95,0.5185454487800598,,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,,
,,16,99,,,,1.2613426446914673,,,
5.299757957458496,0.25200000405311584,16,101,,,,,,,
,,16,101,0.5400000214576721,,,,,,
2.605794668197632,0.24400000274181366,17,107,,,,,,,
,,17,107,0.5194545388221741,,,,,,
2.4762370586395264,0.30000001192092896,18,113,,,,,,,
,,18,113,0.5799999833106995,,,,,,
2.864253044128418,0.29600000381469727,19,119,,,,,,,
,,19,119,0.5858181715011597,,,,,,
3.005554676055908,0.25600001215934753,20,125,,,,,,,
,,20,125,0.6150909066200256,,,,,,
2.3138480186462402,0.328000009059906,21,131,,,,,,,
,,21,131,0.6018182039260864,,,,,,
2.157168388366699,0.2919999957084656,22,137,,,,,,,
,,22,137,0.6327272653579712,,,,,,
2.947068214416504,0.30399999022483826,23,143,,,,,,,
,,23,143,0.5905454754829407,,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,,
,,24,149,,,,0.9003012776374817,,,
2.325716495513916,0.36399999260902405,24,149,,,,,,,
,,24,149,0.6372727155685425,,,,,,
2.7449951171875,0.3400000035762787,25,155,,,,,,,
,,25,155,0.6570909023284912,,,,,,
2.757636070251465,0.3160000145435333,26,161,,,,,,,
,,26,161,0.6665454506874084,,,,,,
2.3151893615722656,0.30000001192092896,27,167,,,,,,,
,,27,167,0.6783636212348938,,,,,,
2.8830151557922363,0.3240000009536743,28,173,,,,,,,
,,28,173,0.6690909266471863,,,,,,
4.028127670288086,0.2759999930858612,29,179,,,,,,,
,,29,179,0.6849091053009033,,,,,,
3.320403575897217,0.2840000092983246,30,185,,,,,,,
,,30,185,0.6692727208137512,,,,,,
2.412076711654663,0.2919999957084656,31,191,,,,,,,
,,31,191,0.6987272500991821,,,,,,
3.26328182220459,0.2919999957084656,32,197,,,,,,,
,,32,197,0.6923636198043823,,,,,,
