lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,31,0.7819437384605408,0.8032786846160889,0,,,,,
,,31,,,0,0.7760000228881836,,,,
0.0001442986898059786,0.0001442986898059786,32,,,,,,,,
,,49,,,1,,0.3449620008468628,,,
,,63,0.7700729966163635,0.8196721076965332,1,,,,,
,,63,,,1,0.9079999923706055,,,,
0.0001442986898059786,0.0001442986898059786,64,,,,,,,,
,,95,0.6218385696411133,0.8196721076965332,2,,,,,
,,95,,,2,0.8960000276565552,,,,
0.0001442986898059786,0.0001442986898059786,96,,,,,,,,
,,99,,,3,,0.5089460015296936,,,
,,127,0.5146110653877258,0.8196721076965332,3,,,,,
,,127,,,3,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,128,,,,,,,,
,,149,,,4,,0.1370319277048111,,,
,,159,0.5258391499519348,0.8196721076965332,4,,,,,
,,159,,,4,0.9120000004768372,,,,
1.442986898059786e-05,1.442986898059786e-05,160,,,,,,,,
,,191,0.5296909809112549,0.8196721076965332,5,,,,,
,,191,,,5,0.9160000085830688,,,,
1.442986898059786e-05,1.442986898059786e-05,192,,,,,,,,
,,199,,,6,,0.3388954699039459,,,
,,223,0.5247247219085693,0.8196721076965332,6,,,,,
,,223,,,6,0.9240000247955322,,,,
1.442986898059786e-05,1.442986898059786e-05,224,,,,,,,,
,,249,,,7,,0.15959221124649048,,,
,,255,0.5253517031669617,0.8196721076965332,7,,,,,
,,255,,,7,0.9160000085830688,,,,
1.4429868980597862e-06,1.4429868980597862e-06,256,,,,,,,,
,,287,0.5306750535964966,0.8196721076965332,8,,,,,
,,287,,,8,0.9200000166893005,,,,
1.4429868980597862e-06,1.4429868980597862e-06,288,,,,,,,,
,,299,,,9,,0.11127040535211563,,,
,,319,0.5258954763412476,0.8196721076965332,9,,,,,
,,319,,,9,0.9240000247955322,,,,
1.4429868980597862e-06,1.4429868980597862e-06,320,,,,,,,,
,,349,,,10,,0.4647819697856903,,,
,,351,0.5250855684280396,0.8196721076965332,10,,,,,
,,351,,,10,0.9160000085830688,,,,
1.4429868980597862e-06,1.4429868980597862e-06,352,,,,,,,,
,,383,0.514965295791626,0.8196721076965332,11,,,,,
,,383,,,11,0.9200000166893005,,,,
1.4429868980597863e-07,1.4429868980597863e-07,384,,,,,,,,
,,399,,,12,,0.7160852551460266,,,
,,415,0.5220184326171875,0.8196721076965332,12,,,,,
,,415,,,12,0.9160000085830688,,,,
1.4429868980597863e-07,1.4429868980597863e-07,416,,,,,,,,
,,447,0.520027756690979,0.8196721076965332,13,,,,,
,,447,,,13,0.9240000247955322,,,,
1.4429868980597863e-07,1.4429868980597863e-07,448,,,,,,,,
,,449,,,14,,0.5046724081039429,,,
,,479,0.525574266910553,0.8196721076965332,14,,,,,
,,479,,,14,0.9160000085830688,,,,
1.4429868980597863e-07,1.4429868980597863e-07,480,,,,,,,,
,,499,,,15,,0.057883575558662415,,,
,,511,0.52790367603302,0.8196721076965332,15,,,,,
,,511,,,15,0.9240000247955322,,,,
1.4429868980597864e-08,1.4429868980597864e-08,512,,,,,,,,
,,543,0.5133469104766846,0.8196721076965332,16,,,,,
,,543,,,16,0.9279999732971191,,,,
,,544,,,17,,,0.43903031945228577,0.902222216129303,0.3880472183227539
