lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,21,1.2816307544708252,0.875,0,,,,,
,,21,,,0,0.6000000238418579,,,,
0.0001442986898059786,0.0001442986898059786,22,,,,,,,,
,,43,0.44701433181762695,0.8928571343421936,1,,,,,
,,43,,,1,0.8342857360839844,,,,
0.0001442986898059786,0.0001442986898059786,44,,,,,,,,
,,49,,,2,,0.27599114179611206,,,
,,65,0.5201081037521362,0.8392857313156128,2,,,,,
,,65,,,2,0.8628571629524231,,,,
0.0001442986898059786,0.0001442986898059786,66,,,,,,,,
,,87,0.38944268226623535,0.875,3,,,,,
,,87,,,3,0.868571400642395,,,,
1.442986898059786e-05,1.442986898059786e-05,88,,,,,,,,
,,99,,,4,,0.7915013432502747,,,
,,109,0.3585302531719208,0.875,4,,,,,
,,109,,,4,0.8857142925262451,,,,
1.442986898059786e-05,1.442986898059786e-05,110,,,,,,,,
,,131,0.34522056579589844,0.875,5,,,,,
,,131,,,5,0.8742856979370117,,,,
1.442986898059786e-05,1.442986898059786e-05,132,,,,,,,,
,,149,,,6,,0.31949013471603394,,,
,,153,0.33762112259864807,0.8928571343421936,6,,,,,
,,153,,,6,0.8799999952316284,,,,
1.442986898059786e-05,1.442986898059786e-05,154,,,,,,,,
,,175,0.32943227887153625,0.8928571343421936,7,,,,,
,,175,,,7,0.9028571248054504,,,,
1.4429868980597862e-06,1.4429868980597862e-06,176,,,,,,,,
,,197,0.33132049441337585,0.8928571343421936,8,,,,,
,,197,,,8,0.8971428275108337,,,,
1.4429868980597862e-06,1.4429868980597862e-06,198,,,,,,,,
,,199,,,9,,0.2941007614135742,,,
,,219,0.33180418610572815,0.8928571343421936,9,,,,,
,,219,,,9,0.8799999952316284,,,,
1.4429868980597862e-06,1.4429868980597862e-06,220,,,,,,,,
,,241,0.3257593512535095,0.8928571343421936,10,,,,,
,,241,,,10,0.8914285898208618,,,,
1.4429868980597862e-06,1.4429868980597862e-06,242,,,,,,,,
,,249,,,11,,0.31673240661621094,,,
,,263,0.3281792104244232,0.8928571343421936,11,,,,,
,,263,,,11,0.8914285898208618,,,,
1.4429868980597863e-07,1.4429868980597863e-07,264,,,,,,,,
,,285,0.3269694447517395,0.8928571343421936,12,,,,,
,,285,,,12,0.8914285898208618,,,,
1.4429868980597863e-07,1.4429868980597863e-07,286,,,,,,,,
,,299,,,13,,0.41158729791641235,,,
,,307,0.34123101830482483,0.8928571343421936,13,,,,,
,,307,,,13,0.9028571248054504,,,,
1.4429868980597863e-07,1.4429868980597863e-07,308,,,,,,,,
,,329,0.3315790593624115,0.8928571343421936,14,,,,,
,,329,,,14,0.8914285898208618,,,,
1.4429868980597863e-07,1.4429868980597863e-07,330,,,,,,,,
,,349,,,15,,0.1711817979812622,,,
,,351,0.3380620777606964,0.8928571343421936,15,,,,,
,,351,,,15,0.8914285898208618,,,,
1.4429868980597864e-08,1.4429868980597864e-08,352,,,,,,,,
,,373,0.32838693261146545,0.8928571343421936,16,,,,,
,,373,,,16,0.8857142925262451,,,,
,,374,,,17,,,0.3224571943283081,0.9286666512489319,0.39576631784439087
