val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.306856393814087,0.1080000028014183,0,5,,,,
,,0,5,0.09218181669712067,,,
2.2971253395080566,0.10000000149011612,1,11,,,,
,,1,11,0.11236363649368286,,,
2.3209030628204346,0.14399999380111694,2,17,,,,
,,2,17,0.13781818747520447,,,
,,3,18,,2.30765438079834,0.13619999587535858,0.13619999587535858
