iteration,train_time_s,query_time_s,eig_time_s
0,21.2345,90.263,84.4383
1,22.4591,145.9719,139.8088
2,23.7485,210.1154,203.7672
3,24.6302,262.6244,256.5094
4,25.1365,316.3161,310.0511
5,26.0669,406.5173,400.209
6,26.7078,464.6596,458.3896
7,27.8616,523.1191,516.6331
8,28.8119,585.8261,579.4363
9,29.2894,653.9955,647.6389
