val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc
2.3189289569854736,0.1088000014424324,0,5,,,,,,
,,0,5,0.13872727751731873,,,,,
2.2041261196136475,0.10159999877214432,1,11,,,,,,
,,1,11,0.0987272709608078,,,,,
2.7635209560394287,0.14720000326633453,2,17,,,,,,
,,2,17,0.11127272993326187,,,,,
4.620105266571045,0.11919999867677689,3,23,,,,,,
,,3,23,0.10781817883253098,,,,,
6.651806831359863,0.15520000457763672,4,29,,,,,,
,,4,29,0.12490908801555634,,,,,
7.50729513168335,0.15680000185966492,5,35,,,,,,
,,5,35,0.12981818616390228,,,,,
5.120669364929199,0.1615999937057495,6,41,,,,,,
,,6,41,0.11345454305410385,,,,,
3.7178399562835693,0.1648000031709671,7,47,,,,,,
,,7,47,0.12290909141302109,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,
,,8,49,,,,2.2303638458251953,,
5.191709041595459,0.11760000139474869,8,53,,,,,,
,,8,53,0.10709091275930405,,,,,
2.9000232219696045,0.15440000593662262,9,59,,,,,,
,,9,59,0.12290909141302109,,,,,
13.443690299987793,0.12160000205039978,10,65,,,,,,
,,10,65,0.15000000596046448,,,,,
3.0054166316986084,0.15360000729560852,11,71,,,,,,
,,11,71,0.14254546165466309,,,,,
5.778464317321777,0.14880000054836273,12,77,,,,,,
,,12,77,0.11327272653579712,,,,,
3.0898725986480713,0.12080000340938568,13,83,,,,,,
,,13,83,0.14327272772789001,,,,,
4.876676082611084,0.17440000176429749,14,89,,,,,,
,,14,89,0.10927272588014603,,,,,
2.6713688373565674,0.19359999895095825,15,95,,,,,,
,,15,95,0.11654545366764069,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,
,,16,99,,,,2.1714370250701904,,
2.0839333534240723,0.1664000004529953,16,101,,,,,,
,,16,101,0.11890909075737,,,,,
2.2568342685699463,0.19920000433921814,17,107,,,,,,
,,17,107,0.11527273058891296,,,,,
2.0561792850494385,0.20720000565052032,18,113,,,,,,
,,18,113,0.1899999976158142,,,,,
1.8867613077163696,0.2712000012397766,19,119,,,,,,
,,19,119,0.10363636165857315,,,,,
1.8578537702560425,0.2759999930858612,20,125,,,,,,
,,20,125,0.12072727084159851,,,,,
1.797027587890625,0.2680000066757202,21,131,,,,,,
,,21,131,0.1369090974330902,,,,,
2.878373861312866,0.12240000069141388,22,137,,,,,,
,,22,137,0.14818181097507477,,,,,
3.127224922180176,0.14640000462532043,23,143,,,,,,
,,23,143,0.12563636898994446,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,
,,24,149,,,,2.2560245990753174,,
2.3835294246673584,0.19280000030994415,24,149,,,,,,
,,24,149,0.11618182063102722,,,,,
2.089895248413086,0.21119999885559082,25,155,,,,,,
,,25,155,0.08181817829608917,,,,,
1.9209046363830566,0.19359999895095825,26,161,,,,,,
,,26,161,0.12654545903205872,,,,,
1.8097777366638184,0.2287999987602234,27,167,,,,,,
,,27,167,0.12290909141302109,,,,,
1.8595240116119385,0.2840000092983246,28,173,,,,,,
,,28,173,0.17218181490898132,,,,,
1.976686716079712,0.24480000138282776,29,179,,,,,,
,,29,179,0.14290909469127655,,,,,
2.041642665863037,0.23119999468326569,30,185,,,,,,
,,30,185,0.14472727477550507,,,,,
1.9761700630187988,0.2888000011444092,31,191,,,,,,
,,31,191,0.13763636350631714,,,,,
1.8722792863845825,0.2903999984264374,32,197,,,,,,
,,32,197,0.18963636457920074,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,
,,33,199,,,,2.1396284103393555,,
1.9194635152816772,0.24879999458789825,33,203,,,,,,
,,33,203,0.14800000190734863,,,,,
2.0024678707122803,0.2696000039577484,34,209,,,,,,
,,34,209,0.16327272355556488,,,,,
1.8003398180007935,0.29919999837875366,35,215,,,,,,
,,35,215,0.14254546165466309,,,,,
1.7747610807418823,0.29120001196861267,36,221,,,,,,
,,36,221,0.20600000023841858,,,,,
1.8842687606811523,0.3199999928474426,37,227,,,,,,
,,37,227,0.1599999964237213,,,,,
1.7498427629470825,0.328000009059906,38,233,,,,,,
,,38,233,0.21854545176029205,,,,,
1.85336172580719,0.30720001459121704,39,239,,,,,,
,,39,239,0.19436363875865936,,,,,
1.8823816776275635,0.3192000091075897,40,245,,,,,,
,,40,245,0.1818181872367859,,,,,
,,,249,,0.09337000025557476,0.09337000025557476,,,
,,41,249,,,,2.0996501445770264,,
1.8261351585388184,0.30239999294281006,41,251,,,,,,
,,41,251,0.20854546129703522,,,,,
1.7079579830169678,0.30959999561309814,42,257,,,,,,
,,42,257,0.16727273166179657,,,,,
1.77628493309021,0.3296000063419342,43,263,,,,,,
,,43,263,0.1830909103155136,,,,,
1.9944738149642944,0.20559999346733093,44,269,,,,,,
,,44,269,0.17963635921478271,,,,,
1.9525251388549805,0.2655999958515167,45,275,,,,,,
,,45,275,0.17290909588336945,,,,,
1.7770503759384155,0.323199987411499,46,281,,,,,,
,,46,281,0.19363635778427124,,,,,
1.9536007642745972,0.2847999930381775,47,287,,,,,,
,,47,287,0.1679999977350235,,,,,
1.7022141218185425,0.3328000009059906,48,293,,,,,,
,,48,293,0.1974545419216156,,,,,
,,,299,,0.08954150738626414,0.08954150738626414,,,
,,49,299,,,,2.06144380569458,,
1.7821072340011597,0.31679999828338623,49,299,,,,,,
,,49,299,0.18254545331001282,,,,,
1.7912644147872925,0.29280000925064087,50,305,,,,,,
,,50,305,0.17963635921478271,,,,,
1.7880311012268066,0.266400009393692,51,311,,,,,,
,,51,311,0.16890908777713776,,,,,
1.8183618783950806,0.2903999984264374,52,317,,,,,,
,,52,317,0.15672726929187775,,,,,
1.713563323020935,0.3400000035762787,53,323,,,,,,
,,53,323,0.17509090900421143,,,,,
1.7971314191818237,0.29679998755455017,54,329,,,,,,
,,54,329,0.19563636183738708,,,,,
1.7674566507339478,0.30160000920295715,55,335,,,,,,
,,55,335,0.21872727572917938,,,,,
1.9096132516860962,0.2703999876976013,56,341,,,,,,
,,56,341,0.1512727290391922,,,,,
1.7266457080841064,0.31119999289512634,57,347,,,,,,
,,57,347,0.1634545475244522,,,,,
,,,349,,0.0849634723963284,0.0849634723963284,,,
,,58,349,,,,2.0365540981292725,,
1.6353867053985596,0.3271999955177307,58,353,,,,,,
,,58,353,0.22127272188663483,,,,,
1.964888334274292,0.31119999289512634,59,359,,,,,,
,,59,359,0.20909090340137482,,,,,
1.7879613637924194,0.3407999873161316,60,365,,,,,,
,,60,365,0.19945454597473145,,,,,
1.759113073348999,0.31520000100135803,61,371,,,,,,
,,61,371,0.18672727048397064,,,,,
1.7519766092300415,0.2935999929904938,62,377,,,,,,
,,62,377,0.18618181347846985,,,,,
2.0635011196136475,0.2632000148296356,63,383,,,,,,
,,63,383,0.17072726786136627,,,,,
2.2762362957000732,0.20000000298023224,64,389,,,,,,
,,64,389,0.17418181896209717,,,,,
2.226472854614258,0.23759999871253967,65,395,,,,,,
,,65,395,0.1663636416196823,,,,,
,,,399,,0.07972267574208991,0.07972267574208991,,,
,,66,399,,,,2.0371406078338623,,
2.1365363597869873,0.25920000672340393,66,401,,,,,,
,,66,401,0.16327272355556488,,,,,
